price,size,balcony,juliet_balcony,basement,terrace,loggia,yard,attic,floor,rooms,offering,date_listed,street,borough
6000,64.33,0,0,0,0,0,0,0,6,2,agency,2023-06-14,Przyjaźni,Krzyki
6000,67.47,1,0,0,0,0,0,0,1,3,agency,2022-08-04,Wyspiańskiego,Śródmieście
6000,74,0,0,0,1,0,0,0,1,3,agency,2023-02-06,Rzeźbiarska,Śródmieście
6000,75,0,0,0,0,0,0,0,6,3,agency,2022-11-16,Drobnera,Stare miasto
6000,75.15,1,0,0,0,0,1,0,0,4,private,2022-09-18,Jodłowicka,Fabryczna
6000,75.57,0,0,0,1,0,0,0,7,3,agency,2023-05-05,Witolda,Śródmieście
6000,78,1,0,1,0,0,0,0,7,4,agency,2022-04-08,Mieszczańska,Śródmieście
6000,78,0,0,0,1,0,0,0,4,2,agency,2023-06-17,Walońska,Stare miasto
6000,80,0,0,1,0,0,0,0,2,4,agency,2022-09-15,Dąbrowskiego,Śródmieście
6000,82,0,0,0,1,0,0,0,2,4,agency,2023-05-19,Mieszczańska,Stare miasto
6000,82,0,0,0,1,0,0,0,2,4,agency,2022-11-07,Mieszczańska,Stare miasto
6000,82,0,0,0,1,0,0,0,2,4,agency,2022-05-06,Mieszczańska,Stare miasto
6000,83,0,0,1,1,0,0,0,1,3,agency,2022-11-05,Obrońców poczty gdańskiej,Krzyki
6000,83,1,0,0,0,0,0,0,8,3,agency,2023-06-01,Dmowskiego,Stare miasto
6000,84,0,0,0,1,0,0,0,3,4,agency,2022-05-25,Obornicka,Psie pole
6000,89,1,0,0,0,0,0,0,1,4,agency,2022-02-10,Piastów,Fabryczna
6000,90,1,0,0,0,0,0,0,1,4,agency,2023-03-16,Piastów,Fabryczna
6000,90,0,0,0,0,0,0,0,16,4,agency,2023-01-15,Jesionowa,Krzyki
6000,90,1,0,0,0,0,0,0,,4,agency,2023-03-25,Malinowskiego,Krzyki
6000,90,1,0,0,0,0,0,0,2,4,agency,2022-10-06,Malinowskiego,Krzyki
6000,90,1,0,0,0,0,0,0,2,4,agency,2022-09-28,Malinowskiego,Krzyki
6000,92,1,0,0,0,0,0,0,1,3,agency,2023-02-24,Wierzbowa,Stare miasto
6000,95,0,0,1,1,0,0,0,1,4,agency,2023-06-01,Białodrzewna,Fabryczna
6000,100.95,0,0,1,0,0,0,0,0,4,agency,2023-04-20,Barlickiego,Śródmieście
6000,102,0,0,0,0,0,0,0,2,3,agency,2023-05-24,Stanisławowska,Fabryczna
6000,103,0,0,0,0,0,0,0,0,4,agency,2023-06-16,Barlickiego,Śródmieście
6000,103,0,0,0,1,0,0,0,4,3,agency,2023-02-13,Róży wiatrów,Krzyki
6000,104,1,0,1,0,0,0,0,3,4,agency,2022-08-12,Zwycięska,Krzyki
6000,105.08,0,0,0,0,0,0,0,3,3,agency,2022-02-04,Sienkiewicza,Stare miasto
6000,112,1,0,1,0,0,0,0,1,5,agency,2023-04-27,Vivaldiego,Krzyki
6000,112,0,0,0,1,0,0,0,3,3,agency,2023-06-16,Wietrzna,Krzyki
6000,129.73,1,0,1,0,0,0,0,2,5,agency,2023-05-07,Sztabowa,Krzyki
5999,67.62,1,0,0,0,0,0,0,0,3,agency,2023-06-18,Racławicka,Fabryczna
5999,75,0,0,0,0,0,0,0,1,3,agency,2022-12-26,Zyndrama z maszkowic,Śródmieście
5950,80,1,0,0,0,0,0,0,2,4,agency,2022-12-01,Rydygiera,Śródmieście
5900,65,0,0,0,1,0,0,0,8,3,agency,2022-10-12,Kurkowa,Śródmieście
5900,66,1,0,0,0,0,0,0,6,3,agency,2023-05-05,Haukego-bosaka,Krzyki
5900,80,0,0,0,0,0,0,0,7,4,agency,2022-11-12,Kleczkowska,Śródmieście
5900,80,0,0,0,1,0,0,0,2,3,agency,2023-05-15,Wittiga,Śródmieście
5900,103,0,0,1,0,0,0,0,0,4,agency,2023-06-14,Barlickiego,Śródmieście
5900,105,1,0,0,0,0,0,0,3,4,agency,2022-07-12,Krakowska,Krzyki
5900,105,1,0,0,0,0,0,0,2,5,agency,2023-03-21,Maczka,Krzyki
5900,107,0,0,0,1,0,0,0,14,4,agency,2022-02-10,Jesionowa,Krzyki
5900,117,1,0,0,0,0,0,0,1,3,agency,2022-07-21,Chopina,Śródmieście
5900,130,0,0,0,1,0,0,0,1,4,agency,2022-03-09,Krzycka,Krzyki
5900,149,1,0,1,0,0,0,0,1,5,agency,2023-01-30,Sezamkowa,Krzyki
5800,53,1,0,0,0,0,1,0,0,2,agency,2022-02-10,Worcella,Stare miasto
5800,58,1,0,0,0,0,0,0,5,3,agency,2023-03-24,Długa,Stare miasto
5800,60,1,0,0,0,0,0,0,2,3,agency,2022-06-01,Witolda,Stare miasto
5800,69.7,1,0,0,0,0,0,0,3,3,agency,2022-11-25,Grabiszyńska,Stare miasto
5800,70,1,0,0,0,0,0,0,3,3,agency,2023-05-15,Grabiszyńska,Stare miasto
5800,70,1,0,0,0,0,0,0,3,3,private,2022-10-04,Grabiszyńska,Stare miasto
5800,73,1,0,0,0,0,0,0,1,3,agency,2022-06-17,Hallera,Krzyki
5800,75.15,1,0,0,0,0,1,0,0,4,agency,2022-10-26,Jodłowicka,Fabryczna
5800,77.9,0,0,0,0,0,0,0,1,3,agency,2022-02-04,Sienkiewicza,Stare miasto
5800,78,1,0,1,0,0,0,0,4,4,agency,2022-11-10,Mieszczańska,Śródmieście
5800,79,1,0,1,0,0,0,0,1,3,agency,2023-03-16,Januszowicka,Krzyki
5800,80.6,1,0,0,0,0,0,0,3,3,agency,2023-06-03,Hallera,Krzyki
5800,81,1,0,0,0,0,0,0,3,3,agency,2023-03-24,Dmowskiego,Stare miasto
5800,87,0,0,0,0,0,0,0,0,4,agency,2022-06-16,Grabiszyńska,Stare miasto
5800,105,1,0,0,0,0,0,0,3,4,agency,2022-07-29,Krakowska,Krzyki
5800,125,0,0,0,0,0,0,0,0,4,agency,2023-01-02,Czeremchowa,Krzyki
5775,82.5,1,0,1,0,0,0,0,4,4,agency,2023-01-23,Vespucciego,Psie pole
5750,70,0,0,1,1,0,0,0,8,4,agency,2023-03-04,Sikorskiego,Stare miasto
5749,70,0,0,1,1,0,0,0,8,4,agency,2023-03-20,Sikorskiego,Stare miasto
5700,60,1,0,0,0,0,0,0,4,3,agency,2023-05-11,Długa,Stare miasto
5700,60,0,0,0,0,0,0,0,4,3,agency,2023-04-28,Długa,Stare miasto
5700,70,0,0,0,1,0,0,0,1,3,agency,2023-05-16,Księcia wiolda,Stare miasto
5700,70,0,0,0,0,0,0,0,1,3,agency,2022-11-03,Witolda,Stare miasto
5700,72,0,0,0,0,0,0,0,1,3,agency,2023-06-06,Witolda,Stare miasto
5700,75,0,0,0,1,0,0,0,2,3,agency,2022-06-14,Dzierżonia,Fabryczna
5700,94.4,1,0,0,0,0,0,0,2,3,agency,2023-06-08,Lipowa,Krzyki
5700,105,0,0,0,0,0,1,0,1,4,agency,2023-05-23,Kominiarska,Psie pole
5650,78,1,0,1,0,0,0,0,1,4,agency,2023-04-06,Mieszczańska,Śródmieście
5600,67.7,1,0,0,0,0,0,0,1,3,agency,2022-08-04,Wyspiańskiego,Śródmieście
5600,82.5,1,0,1,0,0,0,0,4,4,agency,2023-05-12,Vespucciego,Psie pole
5600,92,0,0,1,0,1,1,0,1,2,agency,2022-12-05,Konopnicka,Psie pole
5500,51,0,0,0,1,0,0,0,5,2,agency,2023-06-09,Podwale,Stare miasto
5500,52.79,0,0,0,0,0,0,0,9,3,agency,2022-04-28,Walońska,Stare miasto
5500,53.8,1,0,0,0,0,0,0,2,2,agency,2023-05-04,Oficerska,Krzyki
5500,55.83,1,0,0,0,0,0,0,1,3,agency,2023-05-04,Jana pawła ii,Stare miasto
5500,58,1,0,0,0,0,0,0,11,3,agency,2023-05-25,Słonimskiego,Psie pole
5500,60,1,0,0,0,0,0,0,1,3,agency,2023-01-30,Sikorskiego,Stare miasto
5500,60,0,0,0,0,0,0,0,4,2,agency,2022-08-02,Wyspiańskiego,Śródmieście
5500,60,0,0,0,0,0,0,0,4,2,agency,2022-08-02,Wyspiańskiego,Stare miasto
5500,61,0,0,0,0,0,0,0,2,2,agency,2022-09-08,Legnicka,Fabryczna
5500,65,1,0,0,0,0,0,0,3,3,agency,2023-06-03,Hallera,Krzyki
5500,65,1,0,0,0,0,0,0,3,3,agency,2022-05-06,Hallera,Krzyki
5500,65,0,0,0,1,0,0,0,8,2,agency,2022-03-11,Podwale,Stare miasto
5500,65,0,0,0,1,0,0,0,2,3,agency,2023-03-06,Witolda,Stare miasto
5500,66,0,0,0,0,0,0,0,12,3,agency,2023-02-01,Sikorskiego,Stare miasto
5500,67.47,1,0,0,0,0,0,0,1,3,agency,2022-08-05,Wyspiańskiego,Śródmieście
5500,67.62,1,0,0,0,0,0,0,0,3,agency,2022-06-08,Wichrowa,Krzyki
5500,68,1,0,0,0,0,0,0,3,3,agency,2023-06-11,Podwale,Stare miasto
5500,69,1,0,1,0,0,0,0,1,4,agency,2022-05-31,Czartoryskiego,Psie pole
5500,70,1,0,1,0,0,0,0,1,3,agency,2022-07-05,Turniejowa,Krzyki
5500,73,1,0,0,0,0,0,0,7,3,agency,2022-07-10,Legnicka,Stare miasto
5500,75,1,0,0,0,0,0,0,3,4,agency,2022-06-05,Sienkiewicza,Śródmieście
5500,75,0,0,0,0,0,0,0,6,3,agency,2022-11-26,Drobnera,Stare miasto
5500,75,0,0,0,0,0,0,0,6,3,agency,2022-02-04,Podwale,Stare miasto
5500,75,1,0,0,0,0,0,0,1,3,agency,2022-01-11,Witolda,Śródmieście
5500,76,1,0,0,0,0,0,0,6,3,agency,2022-01-18,Przyjaźni,Krzyki
5500,77.9,0,0,1,0,0,0,0,2,3,agency,2022-03-14,Kanonia,Stare miasto
5500,80.25,1,0,0,0,0,0,0,4,4,agency,2022-09-26,Burzowa,Krzyki
5500,85,0,0,0,0,0,0,0,0,4,agency,2022-10-12,Rzeźbiarska,Śródmieście
5500,87,0,0,0,1,0,0,0,0,3,agency,2023-05-12,Rakowiecka,Śródmieście
5500,87,0,0,0,1,0,0,0,3,4,agency,2022-08-24,Partynicka,Krzyki
5500,92,0,0,0,1,0,0,0,3,4,agency,2022-09-26,Dożynkowa,Krzyki
5500,92,1,0,0,0,0,0,0,1,4,private,2022-10-24,Migdałowa,Krzyki
5500,92,1,0,0,0,0,0,0,1,3,agency,2023-05-16,Wierzbowa,Stare miasto
5500,95,1,0,0,0,0,0,0,4,4,agency,2022-12-12,Krawiecka,Stare miasto
5500,100,0,0,0,1,0,0,0,3,3,agency,2022-08-16,Racławicka,Krzyki
5500,104,1,0,0,0,0,0,0,2,4,agency,2023-05-24,Zwycięska,Krzyki
5500,104,1,0,0,0,0,0,0,1,4,agency,2023-06-17,Zwycięska,Krzyki
5500,104,1,0,0,0,0,0,0,1,4,agency,2023-06-07,Zwycięska,Krzyki
5500,105,0,0,0,1,0,0,0,1,3,agency,2023-02-14,Lipowa,Krzyki
5500,107,0,0,0,1,0,0,0,13,4,agency,2022-02-05,Jesionowa,Krzyki
5500,107,0,0,0,0,0,0,0,13,4,agency,2022-03-01,Jesionowa,Krzyki
5500,107,0,0,0,0,0,0,0,13,4,agency,2022-01-05,Jesionowa,Krzyki
5500,120,0,0,0,0,0,0,0,0,2,agency,2023-06-01,Orkana,Psie pole
5500,120,0,0,0,0,0,0,0,0,2,agency,2023-05-13,Orkana,Psie pole
5450,78,1,0,1,0,0,0,0,1,4,agency,2023-06-10,Mieszczańska,Śródmieście
5400,115,0,0,0,0,0,0,0,3,5,agency,2023-06-12,Gajowicka,Krzyki
5300,60,1,0,0,0,0,0,0,5,2,agency,2023-02-03,Mieszczańska,Stare miasto
5300,77,1,0,0,0,0,0,0,2,3,agency,2023-04-11,Jedności narodowej,Śródmieście
5300,88.5,0,0,0,1,0,0,0,1,3,agency,2023-06-15,Polo,Psie pole
5300,90,0,0,0,1,0,1,0,0,4,agency,2023-03-16,Buforowa,Outside
5300,91,0,0,0,0,0,0,0,1,4,agency,2022-09-05,Bema,Śródmieście
5300,91,1,0,1,0,0,0,0,1,4,agency,2022-08-23,Bema,Śródmieście
5250,64,1,0,0,0,0,0,0,3,3,agency,2023-03-20,Wichrowa,Krzyki
5200,48,0,0,0,0,0,0,0,16,2,agency,2022-09-21,Sikorskiego,Stare miasto
5200,65,0,0,0,0,0,0,0,3,3,agency,2023-06-14,Krasińskiego,Krzyki
5200,69,1,0,0,0,0,0,0,4,3,agency,2023-01-15,Dmowskiego,Stare miasto
5200,69,0,0,0,1,0,0,0,2,3,agency,2022-11-16,Witolda,Stare miasto
5200,70,1,0,0,0,0,0,0,4,4,agency,2022-12-26,Małopanewska,Fabryczna
5200,73.95,0,0,1,1,0,0,0,0,4,agency,2023-01-30,Vespucciego,Psie pole
5200,75,1,0,1,0,0,0,0,4,3,agency,2023-05-10,Witolda,Stare miasto
5200,137,1,0,0,0,0,0,0,4,4,agency,2022-09-02,Jedności narodowej,Śródmieście
5100,120,0,0,0,0,0,0,0,3,2,agency,2023-01-23,Oławska,Stare miasto
5000,40,0,0,0,0,0,0,0,5,2,agency,2023-06-06,Jodłowa,Stare miasto
5000,48,1,0,0,0,0,0,0,4,2,agency,2022-11-05,Staromłyńska,Stare miasto
5000,48,1,0,0,0,0,0,0,2,2,agency,2023-06-04,Witolda,Śródmieście
5000,50,1,0,0,0,0,0,0,2,3,agency,2022-10-16,Dubois,Śródmieście
5000,50,0,0,0,1,0,0,0,15,2,agency,2023-06-03,Sikorskiego,Stare miasto
5000,50,1,0,0,0,0,0,0,15,2,agency,2022-12-12,Sikorskiego,Stare miasto
5000,54,0,0,0,0,0,0,0,1,2,agency,2023-06-07,Pomorska,Stare miasto
5000,55,1,0,1,0,0,0,0,1,3,private,2023-03-15,Jedności narodowej,Śródmieście
5000,56,1,0,0,0,0,0,0,6,2,agency,2022-08-12,Zyndrama z maszkowic,Stare miasto
5000,58,0,0,1,0,0,0,0,1,3,agency,2023-04-15,Kiełbaśnicza,Stare miasto
5000,59,1,0,0,0,0,0,0,4,2,agency,2022-06-13,Podwale,Stare miasto
5000,60,0,0,0,0,0,0,0,4,3,agency,2023-04-03,Jedności narodowej,Śródmieście
5000,60,0,0,0,0,0,0,0,2,2,agency,2023-01-13,Witolda,Stare miasto
5000,61,0,0,0,1,0,0,0,10,3,agency,2023-05-24,Legnicka,Fabryczna
5000,61,0,0,0,1,0,0,0,10,3,agency,2022-03-15,Legnicka,Stare miasto
5000,65,0,0,0,0,1,0,0,14,3,agency,2023-06-05,Gwiaździsta,Krzyki
5000,65,0,0,0,1,0,0,0,1,3,agency,2023-06-14,Dmowskiego,Stare miasto
5000,65,1,0,0,0,0,0,0,1,3,agency,2023-01-03,Dmowskiego,Stare miasto
5000,65,1,0,0,0,0,0,0,1,3,agency,2022-12-23,Dmowskiego,Stare miasto
5000,65,0,0,0,0,0,0,0,14,3,agency,2023-06-13,Gwiaździsta,Krzyki
5000,65,1,0,0,0,0,0,0,6,3,agency,2022-03-08,Podwale,Stare miasto
5000,66,0,0,0,0,1,0,0,4,3,agency,2022-10-18,Pochyła,Fabryczna
5000,67,1,0,0,0,0,0,0,4,4,agency,2022-07-12,Legnicka,Fabryczna
5000,70.33,0,0,1,1,0,0,0,3,3,agency,2022-02-05,Wiśniowa,Krzyki
5000,71,0,0,0,1,0,0,0,3,3,agency,2022-09-16,Sikorskiego,Stare miasto
5000,72.67,0,0,0,0,0,0,0,1,3,agency,2022-09-30,Kabaczkowa,Krzyki
5000,74,0,0,0,0,0,0,0,6,3,agency,2023-05-16,Drobnera,Stare miasto
5000,75,1,0,1,0,0,0,0,3,3,agency,2022-11-05,Pilczycka,Fabryczna
5000,75,1,0,0,0,0,0,0,5,3,agency,2022-03-01,Gwiaździsta,Krzyki
5000,77.21,1,0,0,0,0,0,0,6,4,agency,2023-04-24,Gwiaździsta,Krzyki
5000,82,1,0,0,0,0,0,0,1,3,agency,2022-06-21,Dembowskiego,Śródmieście
5000,82,1,0,1,0,0,0,0,1,3,agency,2023-02-13,Dembowskiego,Śródmieście
5000,82,0,0,0,0,0,0,0,2,3,agency,2022-05-31,Parkowa,Śródmieście
5000,82.5,1,0,1,0,0,0,0,4,4,agency,2023-06-15,Vespucciego,Psie pole
5000,84.32,1,0,0,0,0,0,0,2,5,agency,2023-01-02,Obrońców poczty gdańskiej,Krzyki
5000,86.24,0,0,1,0,0,0,0,1,3,agency,2022-10-17,Białoskórnicza,Stare miasto
5000,90,0,0,0,1,0,1,0,0,3,agency,2023-03-21,Narciarska,Psie pole
5000,91,1,0,0,0,0,0,0,1,3,agency,2023-06-06,Wierzbowa,Stare miasto
5000,94,1,0,0,0,0,0,0,1,4,private,2022-08-01,Malinowskiego,Krzyki
5000,100,1,0,0,0,0,0,0,4,4,agency,2023-05-29,Wietrzna,Krzyki
5000,101,0,0,1,0,0,0,0,,3,agency,2023-06-03,Traugutta,Krzyki
5000,104,1,0,0,0,0,0,0,4,3,agency,2023-04-14,,Krzyki
5000,105,1,0,0,0,0,0,0,2,5,agency,2023-05-02,Maczka,Krzyki
5000,108,0,0,0,0,0,0,0,13,4,agency,2022-03-04,Jesionowa,Krzyki
5000,110,0,0,0,0,1,1,0,1,5,agency,2023-06-06,Parkowa,Śródmieście
5000,110,1,0,0,0,0,1,0,0,4,agency,2023-03-30,Rzemieślnicza,
5000,115,1,0,0,0,0,0,0,5,3,agency,2022-06-18,Bujwida,Śródmieście
5000,120,0,0,0,1,0,0,0,1,3,agency,2022-02-23,,Śródmieście
5000,120,1,0,1,0,0,1,0,1,5,agency,2022-10-20,Lekcyjna,Psie pole
5000,120,1,0,0,0,0,0,0,1,5,agency,2022-03-02,Odkrywców,Fabryczna
4999,47,0,0,0,0,0,0,0,5,2,agency,2022-11-15,,Śródmieście
4999,60,1,0,1,0,0,0,0,,3,agency,2023-01-12,Wesoła,Krzyki
4999,65,0,0,0,0,0,0,0,3,3,agency,2022-07-12,,
4999,68,1,0,1,0,0,0,0,3,3,agency,2022-04-16,,Śródmieście
4999,90,0,0,0,0,0,0,0,0,3,agency,2022-10-31,,Śródmieście
4995,90.5,0,0,0,0,0,0,0,0,3,agency,2022-11-02,,Śródmieście
4990,58,1,0,0,0,0,0,0,2,3,agency,2022-10-12,Wyszyńskiego,Śródmieście
4990,86.46,0,0,0,1,0,0,0,3,4,agency,2022-09-14,,Śródmieście
4990,103,1,0,0,0,0,0,0,5,3,agency,2022-03-15,,
4990,104,1,0,0,0,0,0,0,4,4,agency,2022-05-30,,
4982,106,1,0,0,0,0,0,0,1,3,agency,2023-06-06,Cybulskiego,Śródmieście
4970,54,1,0,0,0,0,0,0,1,3,agency,2023-06-15,Dębowa,Krzyki
4950,63,1,0,0,0,0,0,0,2,3,agency,2022-08-25,Mieszczańska,Stare miasto
4950,66.12,1,0,0,0,0,0,0,5,3,agency,2023-06-09,Mieszczańska,Śródmieście
4950,68.6,1,0,0,0,0,0,0,2,3,agency,2022-08-25,,Śródmieście
4950,79,1,0,1,0,0,0,0,1,3,agency,2022-10-17,Wietrzna,Krzyki
4950,91,1,0,0,0,0,0,0,1,3,agency,2022-02-03,Wierzbowa,Stare miasto
4900,28,1,0,0,0,0,0,0,1,1,developer,2023-01-03,Tęczowa,Stare miasto
4900,40,0,0,0,1,0,0,0,2,2,agency,2022-09-28,,Śródmieście
4900,43,0,0,0,1,0,0,0,2,2,agency,2022-09-28,,Śródmieście
4900,49,0,0,0,0,0,0,0,1,2,agency,2022-04-07,Stwosza,Krzyki
4900,52,0,0,0,0,0,0,0,3,2,private,2022-12-28,Świdnicka,Stare miasto
4900,53.6,0,0,0,0,0,0,0,13,2,agency,2022-12-23,Gwiaździsta,Krzyki
4900,55,0,0,0,0,1,0,0,2,3,agency,2022-12-05,Gwiaździsta,Krzyki
4900,60,1,0,0,0,0,0,0,10,2,agency,2022-12-30,Podwale,Stare miasto
4900,62,0,0,0,1,0,0,0,2,2,agency,2022-05-11,Partynicka,Krzyki
4900,64,1,0,0,0,0,0,0,4,3,agency,2022-07-18,,Śródmieście
4900,65,1,0,0,0,0,0,0,2,3,agency,2022-03-01,,Śródmieście
4900,65,1,0,0,0,0,0,0,2,3,agency,2022-02-03,,Śródmieście
4900,65,1,0,0,0,0,0,0,7,4,agency,2022-05-31,Gwiaździsta,Krzyki
4900,65,0,0,1,1,0,0,0,4,2,agency,2023-01-31,Mieszczańska,Stare miasto
4900,65,1,0,1,0,0,0,0,14,2,agency,2023-05-25,Słonimskiego,Psie pole
4900,70,1,0,0,0,0,0,0,1,4,agency,2023-04-14,,Krzyki
4900,70,0,0,0,1,0,0,0,2,2,agency,2022-05-24,,Krzyki
4900,70,0,0,1,1,0,0,0,2,2,agency,2022-05-16,,Krzyki
4900,73.73,0,0,0,1,0,0,0,6,3,agency,2022-12-07,Jedności narodowej,Śródmieście
4900,74,0,0,0,0,0,0,0,6,3,agency,2022-12-31,Drobnera,Stare miasto
4900,75,1,0,0,0,0,0,0,1,3,agency,2023-03-28,Dzierżonia,Fabryczna
4900,80,1,0,0,0,0,0,0,1,3,agency,2022-07-28,,Fabryczna
4900,83,0,0,0,0,1,0,0,6,3,agency,2022-12-30,Sokolnicza,Stare miasto
4900,85,1,0,0,0,0,0,0,4,3,agency,2022-08-05,Władysława jagiełły,Śródmieście
4900,87,1,0,0,0,0,0,0,1,4,agency,2022-09-08,Łubinowa,Krzyki
4900,88.19,1,0,0,0,0,0,0,1,4,agency,2023-03-24,Wallenroda,Psie pole
4900,102,1,0,0,0,0,0,0,3,4,agency,2023-02-02,Prusa,Śródmieście
4900,103,1,0,0,0,0,0,0,3,3,agency,2023-05-12,Norwida,Śródmieście
4900,108,0,0,0,0,0,0,0,14,4,agency,2022-01-24,Jesionowa,Krzyki
4900,110,0,0,0,0,0,0,0,1,3,agency,2022-07-29,Wandy,Krzyki
4900,110,0,0,1,0,0,0,0,0,3,agency,2022-08-04,Wandy,Krzyki
4850,40,0,0,0,1,0,0,0,2,2,agency,2022-10-28,,Śródmieście
4850,43,0,0,0,1,0,0,0,2,2,agency,2022-10-24,,Stare miasto
4850,78,0,0,1,0,0,0,0,3,3,agency,2023-05-15,,Stare miasto
4820,54.09,1,0,0,0,0,0,0,5,3,agency,2023-06-17,Mieszczańska,Śródmieście
4800,51,1,0,0,0,0,0,0,5,2,agency,2023-04-21,Podwale,Stare miasto
4800,54,0,0,0,0,0,0,0,1,2,agency,2022-02-24,,Stare miasto
4800,54,0,0,0,0,0,0,0,0,1,agency,2022-01-29,,Stare miasto
4800,55,0,0,0,0,0,0,0,16,1,agency,2022-06-03,,Krzyki
4800,56,1,0,0,0,0,0,0,1,3,agency,2022-12-07,Dmowskiego,Stare miasto
4800,57,0,0,1,1,0,0,0,3,2,agency,2022-10-03,Wyspiańskiego,Śródmieście
4800,57,1,0,0,0,0,0,0,5,3,agency,2023-02-16,Walońska,Krzyki
4800,58,1,0,0,0,0,0,0,1,3,agency,2023-06-15,Racławicka,Krzyki
4800,63,1,0,0,0,0,0,0,5,3,agency,2022-08-04,Tęczowa,Stare miasto
4800,64,1,0,1,0,0,0,0,4,3,agency,2022-08-19,Gdańska,Śródmieście
4800,64.46,1,0,0,0,0,0,0,1,3,agency,2022-08-01,Racławicka,Fabryczna
4800,65,1,0,0,0,0,0,0,6,3,agency,2023-02-28,Madalińskiego,Krzyki
4800,68.17,0,0,0,1,0,0,0,8,4,agency,2022-09-08,Słonimskiego,Psie pole
4800,72,0,0,0,0,1,0,0,10,3,agency,2022-03-15,Gwiaździsta,Krzyki
4800,75,1,0,0,0,0,0,0,2,4,agency,2022-09-19,Pochyła,Stare miasto
4800,80,0,0,0,0,0,0,0,3,3,agency,2022-12-22,,Stare miasto
4800,82,0,0,1,1,0,0,0,1,4,agency,2022-07-11,Róży wiatrów,Krzyki
4800,90,0,0,1,1,0,0,0,2,3,agency,2022-09-28,,Psie pole
4800,105,1,0,0,0,0,0,0,3,4,agency,2023-06-01,,Krzyki
4800,152,1,0,0,0,0,0,0,2,5,agency,2022-02-21,Czekoladowa,Krzyki
4790,66,1,0,0,0,0,0,0,2,2,agency,2022-12-28,Krawiecka,Stare miasto
4750,38.56,1,0,1,0,0,0,0,3,2,agency,2023-03-20,,Śródmieście
4700,42,0,0,0,1,0,0,0,1,2,agency,2023-06-01,Pigwowa,Krzyki
4700,45,0,0,0,1,0,0,0,15,2,agency,2023-06-01,Sikorskiego,Stare miasto
4700,46.13,0,0,0,1,0,0,0,4,2,agency,2023-06-03,Witolda,Stare miasto
4700,48,1,0,0,0,0,0,0,3,2,agency,2023-05-22,Staromłyńska,Stare miasto
4700,50,0,0,0,1,0,0,0,3,2,agency,2022-09-03,Witolda,Stare miasto
4700,54,1,0,0,0,0,0,0,1,3,agency,2023-01-08,Buraczana,Krzyki
4700,57,0,0,0,0,0,0,0,5,2,agency,2022-06-07,Dworcowa,Stare miasto
4700,57,0,0,0,0,0,0,0,5,2,agency,2022-07-16,,Stare miasto
4700,60,0,0,0,0,0,0,0,14,3,agency,2023-06-05,Podwale,Stare miasto
4700,60,0,0,0,0,0,0,0,10,3,agency,2023-05-30,Podwale,Stare miasto
4700,60,0,0,0,0,0,0,0,10,3,agency,2023-05-29,Podwale,Stare miasto
4700,60,1,0,0,0,0,0,0,0,3,agency,2022-12-12,Tęczowa,Stare miasto
4700,60,1,0,0,0,0,0,0,,4,agency,2022-08-25,Walońska,Stare miasto
4700,63.31,1,0,1,0,0,0,0,3,3,agency,2022-12-05,,Śródmieście
4700,64,0,0,0,1,0,0,0,3,2,agency,2022-11-10,Grabiszyńska,Krzyki
4700,65,1,0,1,0,0,0,0,4,4,agency,2022-12-27,Niedźwiedzia,Fabryczna
4700,65,1,0,0,0,0,0,0,13,3,agency,2023-04-14,Gwiaździsta,Krzyki
4700,65,1,0,0,0,0,0,0,13,3,agency,2023-03-17,Gwiaździsta,Krzyki
4700,68,1,0,0,0,0,0,0,2,2,agency,2023-02-21,Dmowskiego,Stare miasto
4700,70,0,0,0,0,0,0,0,,3,agency,2023-02-17,Boya-żeleńskiego,Psie pole
4700,70.01,0,0,0,0,0,0,0,,3,agency,2023-02-20,Boya-żeleńskiego,Psie pole
4700,71,1,0,0,0,0,0,0,6,3,agency,2023-02-13,Madalińskiego,Krzyki
4700,78,1,0,1,0,0,0,0,4,4,agency,2022-04-06,Mieszczańska,Śródmieście
4700,78,0,0,0,1,0,0,0,5,2,agency,2023-03-20,Szewska,Stare miasto
4700,80,0,0,0,0,0,0,0,1,3,agency,2022-09-27,Ofiar oświęcimskich,Stare miasto
4700,80,1,0,0,0,0,0,0,1,3,agency,2023-03-26,Siostrzana,Krzyki
4700,84.4,1,0,0,0,0,0,0,3,4,agency,2023-03-23,Zwycięska,Krzyki
4700,89,0,0,0,0,0,0,0,16,4,agency,2022-01-24,,Krzyki
4700,90,1,0,0,0,0,0,0,1,4,agency,2022-02-16,Ofiar oświęcimskich,Stare miasto
4700,94,0,0,0,0,0,0,0,3,3,agency,2023-06-18,Wałbrzyska,Krzyki
4700,112,1,0,1,0,0,0,0,1,5,agency,2023-06-14,Vivaldiego,Outside
4699,50,1,0,0,0,0,0,0,2,3,agency,2022-07-25,Walońska,Stare miasto
4690,38.15,1,0,1,0,0,0,0,3,2,agency,2023-03-20,,Stare miasto
4650,45,0,0,0,1,0,0,0,11,2,agency,2023-02-07,Gwiaździsta,Krzyki
4650,55,0,0,0,0,0,0,0,,2,agency,2023-05-15,Ruska,Stare miasto
4600,49.5,1,0,0,0,0,0,0,5,2,agency,2022-11-16,Krucza,Krzyki
4600,51,0,0,0,0,0,1,0,0,3,agency,2022-10-29,Kościuszki,Krzyki
